item_identifier,outlet_identifier,item_fat_content,item_mrp,item_outlet_sales,item_visibility,item_weight,item_mrp_per_weight,item_mrp_per_visibility,outlet_age,std_of_item_mrp_wrt_item_identifier,avg_item_mrp_wrt_item_type,std_of_item_mrp_wrt_item_type,avg_item_mrp_wrt_outlet_identifier,std_of_item_mrp_wrt_outlet_identifier,avg_item_mrp_wrt_outlet_location_type,std_of_item_mrp_wrt_outlet_location_type,avg_item_mrp_wrt_outlet_size,std_of_item_mrp_wrt_outlet_size,avg_item_mrp_wrt_outlet_type,no_of_outlets_allocated_for_each_item,no_of_items_sold_wrt_each_item_type_in_each_outlet,no_of_items_sold_wrt_each_item_type_in_each_outlet_type,no_of_items_sold_wrt_each_item_type_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_in_each_outlet_type,no_of_items_sold_wrt_each_fat_content_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_for_each_item_type,no_of_outlets_allocated_wrt_outlet_size_for_each_outlet_type,item_baking_goods,item_breads,item_breakfast,item_canned,item_dairy,item_frozen_foods,item_fruits_and_vegetables,item_hard_drinks,item_health_and_hygiene,item_household,item_meat,item_seafood,item_snack_foods,item_soft_drinks,item_starchy_foods
FDW49,OUT019,0,180.6002,895.5010000000001,0.14453827,19.5,9.26154871794872,1249.4974514362182,28,1.0217631819555888,138.62093597785957,60.16233501731816,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,66,132,608,1165,5171,549,1805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDM20,OUT017,0,245.4144,6615.3888,0.038904624,10.0,24.54144,6308.103633131116,6,1.205542754668338,144.30423666169895,59.22192266193132,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,215,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDH45,OUT018,1,43.2796,123.8388,0.106097275,15.1,2.866198675496689,407.9237661853238,4,0.6016181882593351,144.30423666169895,59.22192266193132,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,219,219,658,547,1645,927,1546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCK17,OUT045,0,38.948,519.3240000000001,0.037971697,11.0,3.5407272727272727,1025.7113344183697,11,0.949210198006743,133.10807878787855,59.7998249394365,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,94,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCC42,OUT046,0,140.2838,1404.838,0.044908404,15.0,9.352253333333334,3123.7761199440533,16,0.8202303199576244,133.10807878787855,59.7998249394365,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,95,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDS31,OUT027,1,178.4318,2526.0452,0.043978369,13.099999999999998,13.620748091603057,4057.2627875308426,28,1.4015864027752554,144.30423666169895,59.22192266193132,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,220,220,658,551,1645,927,1559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDV51,OUT027,0,166.1842,5470.8786,0.032381325,16.349999999999998,10.164171253822632,5132.10006076033,28,1.0700467279516346,140.2911413043476,59.00377937174064,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,80,80,236,1008,3010,282,1559,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NCN53,OUT018,0,33.2874,635.1732,0.030479118,5.175,6.432347826086956,1092.1379024156802,4,1.4315492772983176,133.10807878787855,59.7998249394365,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,92,92,282,999,3010,858,1546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCV29,OUT010,0,177.5686,711.0744,0.038235337,11.8,15.048186440677965,4644.096637620848,15,1.1421714212654566,133.10807878787855,59.7998249394365,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,55,108,482,1165,5171,858,1805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDS43,OUT035,0,186.924,2237.088,0.040507228,11.65,16.044978540772533,4614.583846616214,9,0.8509448530058511,144.30423666169895,59.22192266193132,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,219,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDT21,OUT027,0,248.8092,6474.2392,0.0198552276666666,7.420000000000001,33.53223719676549,12531.16832388206,28,0.7549834435270857,146.4603094017093,59.55443369546232,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,220,220,658,1008,3010,1141,1559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDE20,OUT046,1,171.179,4923.590999999999,0.005530516,11.35,15.081850220264318,30951.723130355287,16,1.092506946692522,144.30423666169895,59.22192266193132,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,8,220,1311,1135,3281,2825,927,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDG33,OUT027,1,170.4764,3435.528,0.13956116,5.365000000000001,31.775657036346686,1221.5175053001851,28,1.4358891941155465,141.28875056179768,60.20032889869596,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,10,10,10,30,551,1645,36,1559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FDZ43,OUT018,1,242.7512,1938.8096,0.057290978,11.0,22.06829090909091,4237.162786782938,4,1.1795883059053127,144.30423666169895,59.22192266193132,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,8,219,219,658,547,1645,927,1546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDD29,OUT013,0,251.6698,6088.0752,0.018395194,12.15,20.71356378600823,13681.280012594594,26,1.3573871960498225,136.46738513323996,66.59733901075771,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,155,928,155,6013,1004,731,1553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDQ32,OUT019,1,122.3388,371.5164,0.081605462,17.849999999999998,6.853714285714287,1499.1496525073285,28,1.3364546797819647,144.30423666169895,59.22192266193132,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,126,263,1135,640,2825,927,1805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDF11,OUT017,1,239.8538,4086.0146,0.017730951,10.195,23.52661108386464,13527.4075259697,6,0.6220485868840461,149.75191747211886,66.71695909028087,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,30,180,149,3281,2825,112,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FDP40,OUT035,1,112.7544,1789.6704,0.034350673,4.555,24.753984632272232,3282.450972649066,9,1.080252028206586,136.46738513323996,66.59733901075771,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,155,928,807,3281,2825,695,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCI31,OUT049,0,36.819,768.9989999999999,0.0814536,20.0,1.84095,452.02421992398126,14,1.2525529485370628,133.7450471428572,60.73397201209741,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,10,30,180,90,6013,3010,280,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDF04,OUT046,0,258.5304,6199.9296,0.013637046,17.5,14.773165714285714,18957.947344314885,16,1.1543396380615023,136.46738513323996,66.59733901075771,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,154,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDB34,OUT035,0,86.2198,610.5386,0.026604781,15.25,5.653757377049181,3240.7633800857075,9,0.7664854858377961,146.4603094017093,59.55443369546232,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,219,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDR19,OUT027,1,145.5102,5978.2182,0.158947217,13.5,10.778533333333334,915.4623952931494,28,1.3605962745143143,144.30423666169895,59.22192266193132,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,10,220,220,658,551,1645,927,1559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCO05,OUT017,0,99.3384,2759.0752,0.046822808,7.27,13.664154057771665,2121.581430998329,6,1.343502884254442,133.10807878787855,59.7998249394365,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,92,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DRE15,OUT027,0,74.2012,1290.3204,0.01769927,13.349999999999998,5.558142322097379,4192.3310961412535,28,1.397617019549109,147.23099753521103,70.17838495160788,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,10,125,125,373,1008,3010,691,1559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDH32,OUT045,0,96.541,1834.279,0.076214289,12.8,7.542265625,1266.7047251467502,11,1.3556876074114157,144.30423666169895,59.22192266193132,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,218,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DRH13,OUT013,0,107.128,958.752,0.023866079,8.575,12.493061224489797,4488.713877130801,26,0.9395625459636964,135.4037258953167,60.552402888534985,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,80,477,80,6013,1004,617,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDW38,OUT010,1,55.5298,53.9298,0.23212188,5.325,10.42813145539906,239.22690958732545,15,1.2909944487358065,147.23099753521103,70.17838495160788,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,71,141,639,640,2825,445,1805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCE18,OUT035,0,248.375,7240.575,0.021421289,10.0,24.8375,11594.773778552728,9,1.485164733527664,148.7365007751935,62.54545185638939,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCM29,OUT027,0,129.9626,3410.2276,0.017556795,11.5,11.301095652173911,7402.410291855661,28,1.4961988875517636,133.10807878787855,59.7998249394365,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,95,95,282,1008,3010,858,1559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDJ52,OUT049,0,159.8578,2246.4092,0.017814518,7.145,22.3733799860042,8973.456368564111,14,0.719002284915905,136.46738513323996,66.59733901075771,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,8,155,928,464,6013,3010,731,1550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCL53,OUT035,0,175.2028,4427.57,0.036228067,7.5,23.36037333333333,4836.106767716864,9,0.9972183534434438,133.10807878787855,59.7998249394365,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,93,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDW34,OUT013,0,244.117,5346.374,0.035549527,9.6,25.42885416666667,6866.954938669085,26,1.1435325385255406,146.4603094017093,59.55443369546232,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,10,220,1311,220,6013,1004,1141,1553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCZ29,OUT045,0,127.7362,1761.7068,0.071516201,15.0,8.515746666666667,1786.1155684150503,11,0.9431036233863406,133.10807878787855,59.7998249394365,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,94,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DRG49,OUT018,0,242.6486,2199.1374,0.067730081,7.81,31.0689628681178,3582.582456973586,4,1.4834269633371109,135.4037258953167,60.552402888534985,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,80,80,239,999,3010,617,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCQ41,OUT013,0,196.3794,1950.794,0.01946418,14.8,13.268878378378378,10089.27167751223,26,1.4981470036162825,133.10807878787855,59.7998249394365,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,94,563,94,6013,1004,858,1553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDL04,OUT049,0,105.5622,1905.5196,0.112097433,19.0,5.555905263157895,941.7004223459782,14,0.6207074816512026,136.46738513323996,66.59733901075771,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,155,928,464,6013,3010,731,1550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDY21,OUT045,0,196.511,4713.8640000000005,0.1738331289999999,15.1,13.013973509933775,1130.457704641559,11,1.3135617398677664,146.4603094017093,59.55443369546232,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,218,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCS18,OUT046,0,108.6938,1393.5194,0.042211119,12.65,8.592395256916996,2575.0039936159947,16,0.8598172563316677,148.7365007751935,62.54545185638939,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,8,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDD21,OUT046,1,113.1176,4695.2216,0.030569229,10.3,10.982291262135922,3700.3746479834335,16,1.2552034553353182,144.30423666169895,59.22192266193132,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,8,220,1311,1135,3281,2825,927,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCR38,OUT046,0,253.5724,5033.448,0.113518466,17.25,14.699849275362318,2233.754638650596,16,1.0292931771096276,148.7365007751935,62.54545185638939,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCB31,OUT019,0,262.291,525.982,0.207783483,6.235,42.06752205292703,1262.3284402254435,28,1.2247448713915845,148.7365007751935,62.54545185638939,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,93,197,874,1165,5171,1548,1805,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX39,OUT013,1,212.5586,3165.8790000000004,0.049634817,14.3,14.864237762237762,4282.449555520674,26,1.3485589016098298,140.2911413043476,59.00377937174064,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,80,477,80,3281,549,454,1553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDV09,OUT046,0,150.4734,2078.6276,0.020568574,12.1,12.43581818181818,7315.694320860552,16,1.4040022158893564,146.4603094017093,59.55443369546232,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,216,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DRD37,OUT018,0,46.506,372.848,0.013898123,9.8,4.745510204081632,3346.2072540299146,4,1.2285944995988076,135.4037258953167,60.552402888534985,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,80,80,239,999,3010,617,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDD28,OUT017,0,60.5904,410.1328,0.0459114172222222,10.695,5.665301542776999,1319.7240178129985,6,1.243092023052912,136.46738513323996,66.59733901075771,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,155,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCM06,OUT049,0,156.0656,1853.5872,0.075845634,7.475,20.878341137123744,2057.674143774709,14,1.2524420589836087,148.7365007751935,62.54545185638939,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,168,1013,506,6013,3010,1548,1550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DRI03,OUT013,0,178.1028,4604.6728,0.0226847999999999,6.03,29.536119402985072,7851.195514176895,26,1.1063453348751513,147.23099753521103,70.17838495160788,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,10,124,746,124,6013,1004,691,1553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDS19,OUT049,1,77.3012,1593.9252,0.064307102,13.8,5.601536231884057,1202.0631873599275,14,1.0697871023920833,144.30423666169895,59.22192266193132,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,219,1311,658,3281,1645,927,1550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DRI13,OUT046,0,216.7508,1736.4064,0.020326962,15.35,14.12057328990228,10663.216667596464,16,0.7596991885890495,135.4037258953167,60.552402888534985,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,8,80,477,407,6013,5171,617,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDY02,OUT045,1,261.091,3418.883,0.087823675,8.945,29.18848518725545,2972.899961200667,11,1.369509238944957,147.23099753521103,70.17838495160788,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,125,746,639,3281,2825,445,6191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT41,OUT045,0,153.5024,2580.6408,0.05610384,15.7,9.777222929936306,2736.040884189032,11,1.2757350822173057,133.10807878787855,59.7998249394365,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,94,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCJ05,OUT027,0,152.3682,2287.023,0.045865089,18.7,8.148032085561498,3322.0953741090525,28,0.988144003386446,133.10807878787855,59.7998249394365,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,8,95,95,282,1008,3010,858,1559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDR04,OUT017,0,98.8068,2527.3768,0.0226946229999999,7.075,13.965625441696112,4353.75375039277,6,1.1095544651395488,136.46738513323996,66.59733901075771,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,155,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDT47,OUT049,1,95.7068,1166.4816,0.02454694,5.26,18.195209125475287,3898.929968460428,14,1.054092553389461,141.38984903846156,63.190637461084506,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,45,268,135,3281,1645,194,1550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCP54,OUT049,0,122.873,2832.9790000000003,0.035204319,15.35,8.004755700325733,3490.281973640791,14,1.153798075921433,148.7365007751935,62.54545185638939,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,8,168,1013,506,6013,3010,1548,1550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDK34,OUT045,0,236.3564,2145.2076,0.038604817,13.35,17.70459925093633,6122.458759485896,11,1.3656500283747628,146.4603094017093,59.55443369546232,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,218,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDH44,OUT046,1,145.7418,882.8508,0.025872153,19.1,7.630460732984293,5633.153143458916,16,1.2267844146385292,144.30423666169895,59.22192266193132,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,220,1311,1135,3281,2825,927,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDK10,OUT013,1,180.466,719.064,0.040325274,5.785,31.195505617977524,4475.257874255237,26,1.309239146549302,146.4603094017093,59.55443369546232,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,8,220,1311,220,3281,549,848,1553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCR53,OUT035,0,225.0404,4950.8888,0.145013434,12.15,18.52184362139917,1551.858981561667,9,1.0538817137927226,133.10807878787855,59.7998249394365,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,93,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDQ15,OUT049,1,81.7276,2030.69,0.151308326,20.35,4.016098280098279,540.1394765282116,14,1.3648361725048852,140.2911413043476,59.00377937174064,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,78,477,236,3281,1645,454,1550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
